sales_sk,order_number,customer_sk,product_sk,geography_sk,order_date_key,ship_date_key,due_date_key,sales_amount,quantity,price
18352,SO56864,112,321,4.0,20130427,20130504,20130509,5.0,1,5.0
18353,SO56864,112,271,4.0,20130427,20130504,20130509,2.0,1,2.0
18354,SO56865,947,330,4.0,20130427,20130504,20130509,25.0,1,25.0
18355,SO56865,947,271,4.0,20130427,20130504,20130509,2.0,1,2.0
18356,SO56866,1628,320,4.0,20130427,20130504,20130509,4.0,1,4.0
18357,SO56866,1628,330,4.0,20130427,20130504,20130509,25.0,1,25.0
18358,SO56866,1628,277,4.0,20130427,20130504,20130509,159.0,1,159.0
18359,SO56867,3342,329,4.0,20130427,20130504,20130509,21.0,1,21.0
18360,SO56867,3342,271,4.0,20130427,20130504,20130509,2.0,1,2.0
18361,SO56868,11123,332,5.0,20130427,20130504,20130509,29.0,1,29.0
18362,SO56868,11123,321,5.0,20130427,20130504,20130509,5.0,1,5.0
18363,SO56869,17372,326,5.0,20130427,20130504,20130509,25.0,1,25.0
18364,SO56870,6955,320,4.0,20130427,20130504,20130509,4.0,1,4.0
18365,SO56870,6955,331,4.0,20130427,20130504,20130509,33.0,1,33.0
18366,SO56870,6955,13,4.0,20130427,20130504,20130509,35.0,1,35.0
18367,SO56871,2077,319,4.0,20130427,20130504,20130509,5.0,1,5.0
18368,SO56871,2077,326,4.0,20130427,20130504,20130509,25.0,1,25.0
18369,SO56872,5971,268,,20130427,20130504,20130509,5.0,1,5.0
18370,SO56872,5971,269,,20130427,20130504,20130509,10.0,1,10.0
18371,SO56873,12058,266,5.0,20130427,20130504,20130509,70.0,1,70.0
18372,SO56874,17050,268,5.0,20130427,20130504,20130509,5.0,1,5.0
18373,SO56874,17050,278,5.0,20130427,20130504,20130509,55.0,1,55.0
18374,SO56875,13302,268,4.0,20130427,20130504,20130509,5.0,1,5.0
18375,SO56876,14186,319,4.0,20130427,20130504,20130509,5.0,1,5.0
18376,SO56876,14186,271,4.0,20130427,20130504,20130509,2.0,1,2.0
18377,SO56877,11907,276,4.0,20130427,20130504,20130509,22.0,1,22.0
18378,SO56878,14517,276,4.0,20130427,20130504,20130509,22.0,1,22.0
18379,SO56878,14517,275,4.0,20130427,20130504,20130509,8.0,1,8.0
18380,SO56879,13686,276,2.0,20130427,20130504,20130509,22.0,1,22.0
18381,SO56879,13686,28,2.0,20130427,20130504,20130509,50.0,1,50.0
18382,SO56879,13686,273,2.0,20130427,20130504,20130509,9.0,1,9.0
18383,SO56880,9798,326,1.0,20130427,20130504,20130509,25.0,1,25.0
18384,SO56880,9798,319,1.0,20130427,20130504,20130509,5.0,1,5.0
18385,SO56880,9798,8,1.0,20130427,20130504,20130509,35.0,1,35.0
18386,SO56881,346,265,1.0,20130427,20130504,20130509,70.0,1,70.0
18387,SO56881,346,16,1.0,20130427,20130504,20130509,9.0,1,9.0
18388,SO56882,13817,326,3.0,20130427,20130504,20130509,25.0,1,25.0
18389,SO56882,13817,268,3.0,20130427,20130504,20130509,5.0,1,5.0
18390,SO56882,13817,16,3.0,20130427,20130504,20130509,9.0,1,9.0
18391,SO56883,5784,327,2.0,20130427,20130504,20130509,30.0,1,30.0
18392,SO56883,5784,319,2.0,20130427,20130504,20130509,5.0,1,5.0
18393,SO56884,5192,268,2.0,20130427,20130504,20130509,5.0,1,5.0
18394,SO56885,2287,321,1.0,20130427,20130504,20130509,5.0,1,5.0
18395,SO56885,2287,332,1.0,20130427,20130504,20130509,29.0,1,29.0
18396,SO56885,2287,271,1.0,20130427,20130504,20130509,2.0,1,2.0
18397,SO56886,8828,321,1.0,20130427,20130504,20130509,5.0,1,5.0
18398,SO56886,8828,278,1.0,20130427,20130504,20130509,55.0,1,55.0
18399,SO56887,7417,321,1.0,20130427,20130504,20130509,5.0,1,5.0
18400,SO56887,7417,271,1.0,20130427,20130504,20130509,2.0,1,2.0
18401,SO56888,15053,319,4.0,20130427,20130504,20130509,5.0,1,5.0
18402,SO56888,15053,328,4.0,20130427,20130504,20130509,35.0,1,35.0
18403,SO56888,15053,8,4.0,20130427,20130504,20130509,35.0,1,35.0
18404,SO56888,15053,256,4.0,20130427,20130504,20130509,24.0,1,24.0
18405,SO56889,17031,319,4.0,20130427,20130504,20130509,5.0,1,5.0
18406,SO56889,17031,328,4.0,20130427,20130504,20130509,35.0,1,35.0
18407,SO56890,14558,276,4.0,20130427,20130504,20130509,22.0,1,22.0
18408,SO56890,14558,271,4.0,20130427,20130504,20130509,2.0,1,2.0
18409,SO56891,17018,328,4.0,20130427,20130504,20130509,35.0,1,35.0
18410,SO56892,14392,16,3.0,20130427,20130504,20130509,9.0,1,9.0
18411,SO56893,5226,372,,20130427,20130504,20130509,1701.0,1,1701.0
18412,SO56893,5226,22,,20130427,20130504,20130509,50.0,1,50.0
18413,SO56894,12239,385,4.0,20130427,20130504,20130509,565.0,1,565.0
18414,SO56894,12239,268,4.0,20130427,20130504,20130509,5.0,1,5.0
18415,SO56894,12239,269,4.0,20130427,20130504,20130509,10.0,1,10.0
18416,SO56894,12239,8,4.0,20130427,20130504,20130509,35.0,1,35.0
18417,SO56895,16990,144,4.0,20130427,20130504,20130509,2320.0,1,2320.0
18418,SO56895,16990,328,4.0,20130427,20130504,20130509,35.0,1,35.0
18419,SO56896,15070,148,4.0,20130427,20130504,20130509,2320.0,1,2320.0
18420,SO56896,15070,276,4.0,20130427,20130504,20130509,22.0,1,22.0
18421,SO56896,15070,5,4.0,20130427,20130504,20130509,35.0,1,35.0
18422,SO56897,6345,395,6.0,20130427,20130504,20130509,540.0,1,540.0
18423,SO56897,6345,329,6.0,20130427,20130504,20130509,21.0,1,21.0
18424,SO56897,6345,16,6.0,20130427,20130504,20130509,9.0,1,9.0
18425,SO56898,6347,395,6.0,20130427,20130504,20130509,540.0,1,540.0
18426,SO56899,11286,165,6.0,20130427,20130504,20130509,2443.0,1,2443.0
18427,SO56899,11286,320,6.0,20130427,20130504,20130509,4.0,1,4.0
18428,SO56899,11286,331,6.0,20130427,20130504,20130509,33.0,1,33.0
18429,SO56899,11286,271,6.0,20130427,20130504,20130509,2.0,1,2.0
18430,SO56900,17667,146,6.0,20130427,20130504,20130509,2320.0,1,2320.0
18431,SO56901,6954,360,5.0,20130427,20130504,20130509,742.0,1,742.0
18432,SO56901,6954,270,5.0,20130427,20130504,20130509,9.0,1,9.0
18433,SO56902,18082,148,6.0,20130427,20130504,20130509,2320.0,1,2320.0
18434,SO56903,18435,152,6.0,20130427,20130504,20130509,2295.0,1,2295.0
18435,SO56903,18435,328,6.0,20130427,20130504,20130509,35.0,1,35.0
18436,SO56903,18435,319,6.0,20130427,20130504,20130509,5.0,1,5.0
18437,SO56903,18435,13,6.0,20130427,20130504,20130509,35.0,1,35.0
18438,SO56903,18435,256,6.0,20130427,20130504,20130509,24.0,1,24.0
18439,SO56904,4700,395,4.0,20130427,20130504,20130509,540.0,1,540.0
18440,SO56904,4700,270,4.0,20130427,20130504,20130509,9.0,1,9.0
18441,SO56905,4707,395,4.0,20130427,20130504,20130509,540.0,1,540.0
18442,SO56905,4707,270,4.0,20130427,20130504,20130509,9.0,1,9.0
18443,SO56905,4707,268,4.0,20130427,20130504,20130509,5.0,1,5.0
18444,SO56905,4707,258,4.0,20130427,20130504,20130509,24.0,1,24.0
18445,SO56906,17816,366,3.0,20130427,20130504,20130509,2384.0,1,2384.0
18446,SO56906,17816,16,3.0,20130427,20130504,20130509,9.0,1,9.0
18447,SO56907,10743,173,6.0,20130428,20130505,20130510,1120.0,1,1120.0
18448,SO56907,10743,5,6.0,20130428,20130505,20130510,35.0,1,35.0
18449,SO56908,17784,154,3.0,20130428,20130505,20130510,2295.0,1,2295.0
18450,SO56908,17784,269,3.0,20130428,20130505,20130510,10.0,1,10.0
18451,SO56908,17784,268,3.0,20130428,20130505,20130510,5.0,1,5.0
18452,SO56908,17784,282,3.0,20130428,20130505,20130510,54.0,1,54.0
18453,SO56908,17784,256,3.0,20130428,20130505,20130510,24.0,1,24.0
18454,SO56909,18233,144,1.0,20130428,20130505,20130510,2320.0,1,2320.0
18455,SO56909,18233,5,1.0,20130428,20130505,20130510,35.0,1,35.0
18456,SO56910,18351,270,5.0,20130428,20130505,20130510,9.0,1,9.0
18457,SO56911,1536,275,4.0,20130428,20130505,20130510,8.0,1,8.0
18458,SO56912,1485,8,4.0,20130428,20130505,20130510,35.0,1,35.0
18459,SO56913,6395,319,6.0,20130428,20130505,20130510,5.0,1,5.0
18460,SO56913,6395,8,6.0,20130428,20130505,20130510,35.0,1,35.0
18461,SO56914,15404,8,6.0,20130428,20130505,20130510,35.0,1,35.0
18462,SO56915,16223,331,6.0,20130428,20130505,20130510,33.0,1,33.0
18463,SO56916,13800,389,3.0,20130428,20130505,20130510,540.0,1,540.0
18464,SO56916,13800,13,3.0,20130428,20130505,20130510,35.0,1,35.0
18465,SO56916,13800,16,3.0,20130428,20130505,20130510,9.0,1,9.0
18466,SO56917,7073,163,3.0,20130428,20130505,20130510,2443.0,1,2443.0
18467,SO56917,7073,8,3.0,20130428,20130505,20130510,35.0,1,35.0
18468,SO56917,7073,16,3.0,20130428,20130505,20130510,9.0,1,9.0
18469,SO56918,1860,320,4.0,20130428,20130505,20130510,4.0,1,4.0
18470,SO56918,1860,330,4.0,20130428,20130505,20130510,25.0,1,25.0
18471,SO56918,1860,5,4.0,20130428,20130505,20130510,35.0,1,35.0
18472,SO56918,1860,280,4.0,20130428,20130505,20130510,54.0,1,54.0
18473,SO56919,951,320,4.0,20130428,20130505,20130510,4.0,1,4.0
18474,SO56919,951,330,4.0,20130428,20130505,20130510,25.0,1,25.0
18475,SO56920,17315,329,5.0,20130428,20130505,20130510,21.0,1,21.0
18476,SO56920,17315,271,5.0,20130428,20130505,20130510,2.0,1,2.0
18477,SO56921,3583,332,4.0,20130428,20130505,20130510,29.0,1,29.0
18478,SO56921,3583,321,4.0,20130428,20130505,20130510,5.0,1,5.0
18479,SO56921,3583,13,4.0,20130428,20130505,20130510,35.0,1,35.0
18480,SO56922,7644,331,4.0,20130428,20130505,20130510,33.0,1,33.0
18481,SO56922,7644,271,4.0,20130428,20130505,20130510,2.0,1,2.0
18482,SO56923,4444,269,4.0,20130428,20130505,20130510,10.0,1,10.0
18483,SO56923,4444,268,4.0,20130428,20130505,20130510,5.0,1,5.0
18484,SO56923,4444,8,4.0,20130428,20130505,20130510,35.0,1,35.0
18485,SO56924,16718,269,5.0,20130428,20130505,20130510,10.0,1,10.0
18486,SO56925,17131,266,5.0,20130428,20130505,20130510,70.0,1,70.0
18487,SO56925,17131,16,5.0,20130428,20130505,20130510,9.0,1,9.0
18488,SO56926,5682,265,4.0,20130428,20130505,20130510,70.0,1,70.0
18489,SO56926,5682,19,4.0,20130428,20130505,20130510,50.0,1,50.0
18490,SO56926,5682,272,4.0,20130428,20130505,20130510,9.0,1,9.0
18491,SO56927,9274,266,4.0,20130428,20130505,20130510,70.0,1,70.0
18492,SO56928,11936,319,4.0,20130428,20130505,20130510,5.0,1,5.0
18493,SO56928,11936,276,4.0,20130428,20130505,20130510,22.0,1,22.0
18494,SO56928,11936,8,4.0,20130428,20130505,20130510,35.0,1,35.0
18495,SO56928,11936,28,4.0,20130428,20130505,20130510,50.0,1,50.0
18496,SO56929,15733,319,4.0,20130428,20130505,20130510,5.0,1,5.0
18497,SO56929,15733,277,4.0,20130428,20130505,20130510,159.0,1,159.0
18498,SO56930,10584,319,5.0,20130428,20130505,20130510,5.0,1,5.0
18499,SO56931,16274,331,2.0,20130428,20130505,20130510,33.0,1,33.0
18500,SO56932,12145,276,3.0,20130428,20130505,20130510,22.0,1,22.0
18501,SO56932,12145,25,3.0,20130428,20130505,20130510,50.0,1,50.0
18502,SO56933,13914,327,1.0,20130428,20130505,20130510,30.0,1,30.0
18503,SO56933,13914,263,1.0,20130428,20130505,20130510,64.0,1,64.0
18504,SO56934,18164,268,1.0,20130428,20130505,20130510,5.0,1,5.0
18505,SO56934,18164,5,1.0,20130428,20130505,20130510,35.0,1,35.0
18506,SO56935,2493,329,2.0,20130428,20130505,20130510,21.0,1,21.0
18507,SO56935,2493,271,2.0,20130428,20130505,20130510,2.0,1,2.0
18508,SO56936,15204,321,2.0,20130428,20130505,20130510,5.0,1,5.0
18509,SO56936,15204,256,2.0,20130428,20130505,20130510,24.0,1,24.0
18510,SO56937,13822,321,3.0,20130428,20130505,20130510,5.0,1,5.0
18511,SO56937,13822,278,3.0,20130428,20130505,20130510,55.0,1,55.0
18512,SO56938,17104,328,4.0,20130428,20130505,20130510,35.0,1,35.0
18513,SO56938,17104,271,4.0,20130428,20130505,20130510,2.0,1,2.0
18514,SO56939,17022,328,4.0,20130428,20130505,20130510,35.0,1,35.0
18515,SO56940,16261,378,4.0,20130428,20130505,20130510,769.0,1,769.0
18516,SO56940,16261,319,4.0,20130428,20130505,20130510,5.0,1,5.0
18517,SO56940,16261,327,4.0,20130428,20130505,20130510,30.0,1,30.0
18518,SO56940,16261,8,4.0,20130428,20130505,20130510,35.0,1,35.0
18519,SO56941,1948,362,1.0,20130428,20130505,20130510,742.0,1,742.0
18520,SO56941,1948,13,1.0,20130428,20130505,20130510,35.0,1,35.0
18521,SO56942,11291,380,6.0,20130428,20130505,20130510,769.0,1,769.0
18522,SO56942,11291,265,6.0,20130428,20130505,20130510,70.0,1,70.0
18523,SO56942,11291,22,6.0,20130428,20130505,20130510,50.0,1,50.0
18524,SO56943,12991,371,6.0,20130428,20130505,20130510,1701.0,1,1701.0
18525,SO56943,12991,5,6.0,20130428,20130505,20130510,35.0,1,35.0
18526,SO56944,16197,374,6.0,20130428,20130505,20130510,1701.0,1,1701.0
18527,SO56944,16197,320,6.0,20130428,20130505,20130510,4.0,1,4.0
18528,SO56944,16197,330,6.0,20130428,20130505,20130510,25.0,1,25.0
18529,SO56944,16197,5,6.0,20130428,20130505,20130510,35.0,1,35.0
18530,SO56945,953,353,6.0,20130428,20130505,20130510,2384.0,1,2384.0
18531,SO56945,953,270,6.0,20130428,20130505,20130510,9.0,1,9.0
18532,SO56945,953,268,6.0,20130428,20130505,20130510,5.0,1,5.0
18533,SO56945,953,281,6.0,20130428,20130505,20130510,54.0,1,54.0
18534,SO56946,9870,171,6.0,20130428,20130505,20130510,2443.0,1,2443.0
18535,SO56946,9870,275,6.0,20130428,20130505,20130510,8.0,1,8.0
18536,SO56947,13977,386,6.0,20130428,20130505,20130510,565.0,1,565.0
18537,SO56948,17716,154,6.0,20130428,20130505,20130510,2295.0,1,2295.0
18538,SO56948,17716,268,6.0,20130428,20130505,20130510,5.0,1,5.0
18539,SO56948,17716,269,6.0,20130428,20130505,20130510,10.0,1,10.0
18540,SO56949,17722,150,6.0,20130428,20130505,20130510,2295.0,1,2295.0
18541,SO56950,17797,150,6.0,20130428,20130505,20130510,2295.0,1,2295.0
18542,SO56950,17797,269,6.0,20130428,20130505,20130510,10.0,1,10.0
18543,SO56950,17797,268,6.0,20130428,20130505,20130510,5.0,1,5.0
18544,SO56950,17797,8,6.0,20130428,20130505,20130510,35.0,1,35.0
18545,SO56951,1781,358,4.0,20130428,20130505,20130510,742.0,1,742.0
18546,SO56952,3917,375,4.0,20130428,20130505,20130510,540.0,1,540.0
18547,SO56952,3917,270,4.0,20130428,20130505,20130510,9.0,1,9.0
18548,SO56952,3917,268,4.0,20130428,20130505,20130510,5.0,1,5.0
18549,SO56953,3897,395,4.0,20130428,20130505,20130510,540.0,1,540.0
18550,SO56953,3897,329,4.0,20130428,20130505,20130510,21.0,1,21.0
18551,SO56953,3897,271,4.0,20130428,20130505,20130510,2.0,1,2.0
18552,SO56954,10108,179,4.0,20130428,20130505,20130510,1120.0,1,1120.0
18553,SO56954,10108,13,4.0,20130428,20130505,20130510,35.0,1,35.0
18554,SO56955,1679,395,3.0,20130428,20130505,20130510,540.0,1,540.0
18555,SO56955,1679,268,3.0,20130428,20130505,20130510,5.0,1,5.0
18556,SO56955,1679,270,3.0,20130428,20130505,20130510,9.0,1,9.0
18557,SO56955,1679,275,3.0,20130428,20130505,20130510,8.0,1,8.0
18558,SO56956,4317,375,1.0,20130428,20130505,20130510,540.0,1,540.0
18559,SO56956,4317,268,1.0,20130428,20130505,20130510,5.0,1,5.0
18560,SO56956,4317,270,1.0,20130428,20130505,20130510,9.0,1,9.0
18561,SO56956,4317,8,1.0,20130428,20130505,20130510,35.0,1,35.0
18562,SO56956,4317,22,1.0,20130428,20130505,20130510,50.0,1,50.0
18563,SO56957,15387,397,2.0,20130428,20130505,20130510,540.0,1,540.0
18564,SO56957,15387,270,2.0,20130428,20130505,20130510,9.0,1,9.0
18565,SO56957,15387,268,2.0,20130428,20130505,20130510,5.0,1,5.0
18566,SO56957,15387,275,2.0,20130428,20130505,20130510,8.0,1,8.0
18567,SO56958,8822,364,1.0,20130428,20130505,20130510,2384.0,1,2384.0
18568,SO56958,8822,5,1.0,20130428,20130505,20130510,35.0,1,35.0
18569,SO56959,8085,175,6.0,20130429,20130506,20130511,1120.0,1,1120.0
18570,SO56959,8085,13,6.0,20130429,20130506,20130511,35.0,1,35.0
18571,SO56960,15394,144,3.0,20130429,20130506,20130511,2320.0,1,2320.0
18572,SO56960,15394,271,3.0,20130429,20130506,20130511,2.0,1,2.0
18573,SO56961,14775,150,2.0,20130429,20130506,20130511,2295.0,1,2295.0
18574,SO56961,14775,319,2.0,20130429,20130506,20130511,5.0,1,5.0
18575,SO56961,14775,328,2.0,20130429,20130506,20130511,35.0,1,35.0
18576,SO56961,14775,13,2.0,20130429,20130506,20130511,35.0,1,35.0
18577,SO56961,14775,16,2.0,20130429,20130506,20130511,9.0,1,9.0
18578,SO56962,13622,330,6.0,20130429,20130506,20130511,25.0,1,25.0
18579,SO56963,8104,276,6.0,20130429,20130506,20130511,22.0,1,22.0
18580,SO56964,3147,319,6.0,20130429,20130506,20130511,5.0,1,5.0
18581,SO56964,3147,328,6.0,20130429,20130506,20130511,35.0,1,35.0
18582,SO56964,3147,271,6.0,20130429,20130506,20130511,2.0,1,2.0
18583,SO56965,8283,321,6.0,20130429,20130506,20130511,5.0,1,5.0
18584,SO56965,8283,271,6.0,20130429,20130506,20130511,2.0,1,2.0
18585,SO56966,11389,25,6.0,20130429,20130506,20130511,50.0,1,50.0
18586,SO56967,12276,5,6.0,20130429,20130506,20130511,35.0,1,35.0
18587,SO56967,12276,273,6.0,20130429,20130506,20130511,9.0,1,9.0
18588,SO56968,16296,25,6.0,20130429,20130506,20130511,50.0,1,50.0
18589,SO56969,9151,169,2.0,20130429,20130506,20130511,2443.0,1,2443.0
18590,SO56969,9151,270,2.0,20130429,20130506,20130511,9.0,1,9.0
18591,SO56969,9151,268,2.0,20130429,20130506,20130511,5.0,1,5.0
18592,SO56969,9151,16,2.0,20130429,20130506,20130511,9.0,1,9.0
18593,SO56970,3059,320,4.0,20130429,20130506,20130511,4.0,1,4.0
18594,SO56971,3075,332,4.0,20130429,20130506,20130511,29.0,1,29.0
18595,SO56972,13543,319,5.0,20130429,20130506,20130511,5.0,1,5.0
18596,SO56972,13543,326,5.0,20130429,20130506,20130511,25.0,1,25.0
18597,SO56972,13543,5,5.0,20130429,20130506,20130511,35.0,1,35.0
18598,SO56972,13543,19,5.0,20130429,20130506,20130511,50.0,1,50.0
18599,SO56973,4236,269,4.0,20130429,20130506,20130511,10.0,1,10.0
18600,SO56973,4236,268,4.0,20130429,20130506,20130511,5.0,1,5.0
18601,SO56973,4236,8,4.0,20130429,20130506,20130511,35.0,1,35.0
18602,SO56974,7903,327,4.0,20130429,20130506,20130511,30.0,1,30.0
18603,SO56974,7903,319,4.0,20130429,20130506,20130511,5.0,1,5.0
18604,SO56974,7903,271,4.0,20130429,20130506,20130511,2.0,1,2.0
18605,SO56975,16745,268,5.0,20130429,20130506,20130511,5.0,1,5.0
18606,SO56975,16745,269,5.0,20130429,20130506,20130511,10.0,1,10.0
18607,SO56976,5856,269,4.0,20130429,20130506,20130511,10.0,1,10.0
18608,SO56976,5856,268,4.0,20130429,20130506,20130511,5.0,1,5.0
18609,SO56976,5856,8,4.0,20130429,20130506,20130511,35.0,1,35.0
18610,SO56977,802,266,5.0,20130429,20130506,20130511,70.0,1,70.0
18611,SO56978,9386,268,4.0,20130429,20130506,20130511,5.0,1,5.0
18612,SO56978,9386,28,4.0,20130429,20130506,20130511,50.0,1,50.0
18613,SO56979,2750,268,5.0,20130429,20130506,20130511,5.0,1,5.0
18614,SO56979,2750,16,5.0,20130429,20130506,20130511,9.0,1,9.0
18615,SO56980,91,319,5.0,20130429,20130506,20130511,5.0,1,5.0
18616,SO56980,91,276,5.0,20130429,20130506,20130511,22.0,1,22.0
18617,SO56980,91,8,5.0,20130429,20130506,20130511,35.0,1,35.0
18618,SO56981,11017,319,4.0,20130429,20130506,20130511,5.0,1,5.0
18619,SO56981,11017,272,4.0,20130429,20130506,20130511,9.0,1,9.0
18620,SO56982,13417,319,4.0,20130429,20130506,20130511,5.0,1,5.0
18621,SO56982,13417,8,4.0,20130429,20130506,20130511,35.0,1,35.0
18622,SO56982,13417,19,4.0,20130429,20130506,20130511,50.0,1,50.0
18623,SO56983,11834,319,4.0,20130429,20130506,20130511,5.0,1,5.0
18624,SO56983,11834,271,4.0,20130429,20130506,20130511,2.0,1,2.0
18625,SO56983,11834,275,4.0,20130429,20130506,20130511,8.0,1,8.0
18626,SO56984,4235,276,5.0,20130429,20130506,20130511,22.0,1,22.0
18627,SO56984,4235,16,5.0,20130429,20130506,20130511,9.0,1,9.0
18628,SO56985,12232,276,4.0,20130429,20130506,20130511,22.0,1,22.0
18629,SO56985,12232,13,4.0,20130429,20130506,20130511,35.0,1,35.0
18630,SO56986,15680,265,3.0,20130429,20130506,20130511,70.0,1,70.0
18631,SO56987,8968,320,2.0,20130429,20130506,20130511,4.0,1,4.0
18632,SO56987,8968,8,2.0,20130429,20130506,20130511,35.0,1,35.0
18633,SO56988,5762,327,2.0,20130429,20130506,20130511,30.0,1,30.0
18634,SO56988,5762,272,2.0,20130429,20130506,20130511,9.0,1,9.0
18635,SO56989,14997,332,3.0,20130429,20130506,20130511,29.0,1,29.0
18636,SO56989,14997,321,3.0,20130429,20130506,20130511,5.0,1,5.0
18637,SO56989,14997,271,3.0,20130429,20130506,20130511,2.0,1,2.0
18638,SO56990,14664,332,3.0,20130429,20130506,20130511,29.0,1,29.0
18639,SO56990,14664,321,3.0,20130429,20130506,20130511,5.0,1,5.0
18640,SO56990,14664,270,3.0,20130429,20130506,20130511,9.0,1,9.0
18641,SO56990,14664,268,3.0,20130429,20130506,20130511,5.0,1,5.0
18642,SO56990,14664,8,3.0,20130429,20130506,20130511,35.0,1,35.0
18643,SO56991,2524,321,1.0,20130429,20130506,20130511,5.0,1,5.0
18644,SO56992,17977,328,5.0,20130429,20130506,20130511,35.0,1,35.0
18645,SO56993,17060,328,4.0,20130429,20130506,20130511,35.0,1,35.0
18646,SO56993,17060,319,4.0,20130429,20130506,20130511,5.0,1,5.0
18647,SO56993,17060,271,4.0,20130429,20130506,20130511,2.0,1,2.0
18648,SO56994,18143,16,3.0,20130429,20130506,20130511,9.0,1,9.0
18649,SO56994,18143,8,3.0,20130429,20130506,20130511,35.0,1,35.0
18650,SO56995,15520,387,4.0,20130429,20130506,20130511,540.0,1,540.0
18651,SO56995,15520,276,4.0,20130429,20130506,20130511,22.0,1,22.0
18652,SO56995,15520,279,4.0,20130429,20130506,20130511,54.0,1,54.0
18653,SO56996,4765,169,5.0,20130429,20130506,20130511,2443.0,1,2443.0
18654,SO56996,4765,331,5.0,20130429,20130506,20130511,33.0,1,33.0
18655,SO56997,16825,154,4.0,20130429,20130506,20130511,2295.0,1,2295.0
18656,SO56998,15258,146,4.0,20130429,20130506,20130511,2320.0,1,2320.0
18657,SO56999,15651,356,3.0,20130429,20130506,20130511,742.0,1,742.0
18658,SO56999,15651,332,3.0,20130429,20130506,20130511,29.0,1,29.0
18659,SO57000,2930,397,6.0,20130429,20130506,20130511,540.0,1,540.0
18660,SO57000,2930,329,6.0,20130429,20130506,20130511,21.0,1,21.0
18661,SO57000,2930,320,6.0,20130429,20130506,20130511,4.0,1,4.0
18662,SO57000,2930,271,6.0,20130429,20130506,20130511,2.0,1,2.0
18663,SO57001,2889,395,6.0,20130429,20130506,20130511,540.0,1,540.0
18664,SO57002,1297,365,6.0,20130429,20130506,20130511,2384.0,1,2384.0
18665,SO57003,1661,366,6.0,20130429,20130506,20130511,2384.0,1,2384.0
18666,SO57003,1661,8,6.0,20130429,20130506,20130511,35.0,1,35.0
18667,SO57004,18453,146,6.0,20130429,20130506,20130511,2320.0,1,2320.0
